,Length,AT,DA,SA,SRCE,DSTI
5457,156,2020-05-15 13:25:37.718604+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5458,1468,2020-05-15 13:25:37.720858+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5459,400,2020-05-15 13:25:37.720865+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5460,213,2020-05-15 13:25:37.720867+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5461,156,2020-05-15 13:25:37.721234+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5462,156,2020-05-15 13:25:37.724424+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5463,212,2020-05-15 13:25:37.725693+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5464,154,2020-05-15 13:25:37.725974+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5465,146,2020-05-15 13:25:37.752471+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5466,295,2020-05-15 13:25:37.760437+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
5467,55,2020-05-15 13:25:37.760993+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
5468,272,2020-05-15 13:25:37.762594+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5469,184,2020-05-15 13:25:37.765520+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5470,1472,2020-05-15 13:25:37.771073+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5471,146,2020-05-15 13:25:37.771606+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5472,648,2020-05-15 13:25:37.783776+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5473,310,2020-05-15 13:25:37.784345+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5474,201,2020-05-15 13:25:37.791057+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5475,154,2020-05-15 13:25:37.792996+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5476,154,2020-05-15 13:25:37.796443+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5477,146,2020-05-15 13:25:37.800299+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5478,514,2020-05-15 13:25:37.801366+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5479,146,2020-05-15 13:25:37.801644+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5480,146,2020-05-15 13:25:37.802014+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5481,150,2020-05-15 13:25:37.802338+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5482,663,2020-05-15 13:25:37.802481+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5483,146,2020-05-15 13:25:37.806164+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
5484,146,2020-05-15 13:25:37.808935+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
5485,146,2020-05-15 13:25:37.812432+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
5486,1472,2020-05-15 13:25:37.817861+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5487,1041,2020-05-15 13:25:37.818629+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5488,146,2020-05-15 13:25:37.820137+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5489,155,2020-05-15 13:25:37.820487+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5490,146,2020-05-15 13:25:37.828580+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5491,154,2020-05-15 13:25:37.833413+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5492,663,2020-05-15 13:25:37.846915+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5493,146,2020-05-15 13:25:37.847155+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5494,146,2020-05-15 13:25:37.851599+02:00,c4:ea:1d:e6:79:e8,74:c6:3b:50:5f:b9,Azurewave,Router2
5495,146,2020-05-15 13:25:37.854059+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5496,146,2020-05-15 13:25:37.854615+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5497,125,2020-05-15 13:25:37.856660+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
5498,1199,2020-05-15 13:25:37.860184+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5499,146,2020-05-15 13:25:37.860395+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5500,55,2020-05-15 13:25:37.863445+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
5501,146,2020-05-15 13:25:37.868170+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5502,210,2020-05-15 13:25:37.868427+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5503,125,2020-05-15 13:25:37.869828+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
5504,146,2020-05-15 13:25:37.870137+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5505,155,2020-05-15 13:25:37.873741+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5506,140,2020-05-15 13:25:37.874031+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
5507,184,2020-05-15 13:25:37.874437+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
5508,146,2020-05-15 13:25:37.877444+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5509,1530,2020-05-15 13:25:37.878104+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5510,1054,2020-05-15 13:25:37.878130+02:00,ec:89:14:fa:3a:2d,c4:ea:1d:e6:79:e8,Router2,Phone1
5511,146,2020-05-15 13:25:37.881932+02:00,c4:ea:1d:e6:79:e8,ec:89:14:fa:3a:2d,Phone1,Router2
